AlphaTradeZone,2022-09-15,15:47:08,$BTCUSDTPutting orders at 5m breaker (grey). We got a sweep and a three drives low setupTargeting the first supply as a trade-safe trigger and then waiting for a 5m supply test at the high of the current range.https://www.tradingview.com/x/nW7JgCsy/,"['BTCUSDTPutting', 'order', '5m', 'breaker', 'grey.', 'We', 'got', 'sweep', 'three', 'drive', 'low', 'setupTargeting', 'first', 'supply', 'trade-safe', 'trigger', 'waiting', '5m', 'supply', 'test', 'high', 'current', 'range.httpswww.tradingview.comxnW7JgCsy']"
AlphaTradeZone,2022-09-15,15:50:32,"Please, manage your risk, I saw a lot of times we dumped after a small bounce SO be ready to close earlier than supposed to.",
AlphaTradeZone,2022-09-16,05:55:57,$BTCUSDT Putting orders at 5m breaker (grey). We got a sweep and a three drives low setup Targeting the first supply as a trade-safe trigger and then waiting for a 5m supply test at the high of the current range.  https://www.tradingview.com/x/nW7JgCsy/,"['BTCUSDT', 'Putting', 'order', '5m', 'breaker', 'grey.', 'We', 'got', 'sweep', 'three', 'drive', 'low', 'setup', 'Targeting', 'first', 'supply', 'trade-safe', 'trigger', 'waiting', '5m', 'supply', 'test', 'high', 'current', 'range.', 'httpswww.tradingview.comxnW7JgCsy']"
AlphaTradeZone,2022-09-16,05:58:40,$BTCUSDT Thank you for perfect hit to sl with no lower prices. If someone managed to put lower SL - keep holding. I will be looking for a re-entry.  https://www.tradingview.com/x/hSriJY15/,"['BTCUSDT', 'Thank', 'perfect', 'hit', 'sl', 'lower', 'prices.', 'If', 'someone', 'managed', 'put', 'lower', 'SL', '-', 'keep', 'holding.', 'I', 'looking', 're-entry.', 'httpswww.tradingview.comxhSriJY15']"
AlphaTradeZone,2022-09-16,09:52:31,$BTCUSDT Putting orders in 0.5 in the grey zone. Wider and safer SL. TPs are the same. Just re-joining.  https://www.tradingview.com/x/UnnRJX91/,
AlphaTradeZone,2022-09-16,13:53:24,$BTCUSDT Caught an entry here. Setting stop at penny profit $19636.  https://www.tradingview.com/x/rx4fuIgf/,
AlphaTradeZone,2022-09-17,13:23:02,"Also a side note. Whenever over the past years ETH has been facing severe downside moves, XRP has been pumping. They have had their inverse correlation many times in the past. Merge just passed. ETH is bearish, maybe it's time for whales to manipulate XRP again. (it's just speculation but i've seen this play out several times in the past)","['Also', 'side', 'note.', 'Whenever', 'past', 'year', 'ETH', 'facing', 'severe', 'downside', 'move', 'XRP', 'pumping.', 'They', 'inverse', 'correlation', 'many', 'time', 'past.', 'Merge', 'passed.', 'ETH', 'bearish', 'maybe', 'time', 'whale', 'manipulate', 'XRP', 'again.', 'it', 'speculation', 'ive', 'seen', 'play', 'several', 'time', 'past']"
AlphaTradeZone,2022-09-18,09:18:09,ByBit#XRP/USD Take-Profit target 2 ✅Profit: 280.4709% 📈Period: 20 Hours 1 Minutes ⏰,
AlphaTradeZone,2022-09-19,12:06:26,Let's do market predictions with charts. Show us your prediction in the chat with a chart.I go first.We drop to around 16k +- 1k and then we go for MSB above 23k to confirm the mega ultra total bullish trend.https://www.tradingview.com/x/GT8sospM/,
AlphaTradeZone,2022-09-19,19:33:34,boom xrp ✅🌟,"['boom', 'xrp', '✅🌟']"
AlphaTradeZone,2022-09-19,19:33:34,ByBit#XRP/USD Take-Profit target 2 ✅Profit: 384.887% 📈Period: 18 Hours 49 Minutes ⏰,
AlphaTradeZone,2022-09-20,19:04:51,"$ETHUSDTWant to see ETH going to daily supply and will be looking for shorts.Right now, possible to play quick bounces as Longs.https://www.tradingview.com/x/XI71XjM2/","['ETHUSDTWant', 'see', 'ETH', 'going', 'daily', 'supply', 'looking', 'shorts.Right', 'now', 'possible', 'play', 'quick', 'bounce', 'Longs.httpswww.tradingview.comxXI71XjM2']"
AlphaTradeZone,2022-09-21,18:40:19,#BTC/USDbtc plan remains unchanged for nowhttps://www.tradingview.com/x/odpPzWoZ/,
AlphaTradeZone,2022-09-22,18:23:59,$BTCUSDTLooking for a range high to short the corn. We've been barely moving last few days and still near the swing low. I think that could be the last HTF drop this year. So waiting for the range high now. No actions yet.https://www.tradingview.com/x/sBUrag1o/,"['BTCUSDTLooking', 'range', 'high', 'short', 'corn.', 'Weve', 'barely', 'moving', 'last', 'day', 'still', 'near', 'swing', 'low.', 'I', 'think', 'could', 'last', 'HTF', 'drop', 'year.', 'So', 'waiting', 'range', 'high', 'now.', 'No', 'action', 'yet.httpswww.tradingview.comxsBUrag1o']"
AlphaTradeZone,2022-09-22,19:51:50,ByBit#XRP/USD All take-profit targets achieved 😎Profit: 936.7938% 📈Period: 3 Days 19 Hours 11 Minutes ⏰,
AlphaTradeZone,2022-09-24,13:30:00,One trend to watch for 22/23 is the Real Yield narrativeEverybody is tired of yields from token inflation - sustainable yields can come from dividends from real-life revenue-earning businesses @AcquireFi are putting business revenue on-chain right now🔥$ACQ could be huge🚀Check their community on TG: https://t.me/+jNPRdHFs24ZiNjQx Website: https://acquire.fi/ ⬆️⬆️Sponsored content,"['One', 'trend', 'watch', '2223', 'Real', 'Yield', 'narrativeEverybody', 'tired', 'yield', 'token', 'inflation', '-', 'sustainable', 'yield', 'come', 'dividend', 'real-life', 'revenue-earning', 'business', 'AcquireFi', 'putting', 'business', 'revenue', 'on-chain', 'right', 'now🔥ACQ', 'could', 'huge🚀Check', 'community', 'TG', 'httpst.mejNPRdHFs24ZiNjQx', 'Website', 'httpsacquire.fi', '⬆️⬆️Sponsored', 'content']"
AlphaTradeZone,2022-09-24,17:54:14,$MATICUSDT Can't say for me it's a valid rw since it's out of context but looking pretty good on HTF. Would be a good chance to catch an LTF move to take some money out of this.  https://www.tradingview.com/x/IGgBulRK/,"['MATICUSDT', 'Cant', 'say', 'valid', 'rw', 'since', 'context', 'looking', 'pretty', 'good', 'HTF.', 'Would', 'good', 'chance', 'catch', 'LTF', 'move', 'take', 'money', 'this.', 'httpswww.tradingview.comxIGgBulRK']"
AlphaTradeZone,2022-09-25,14:28:52,"#BTC/USDpossible weekend scenario, waiting for reaction if we hit range lowhttps://www.tradingview.com/x/ltklj3JZ/",
AlphaTradeZone,2022-09-26,08:29:31,#BTC/USDRange low got frontran and playing out ✔️https://www.tradingview.com/x/ekIus24B/,
AlphaTradeZone,2022-09-26,19:32:20,"$ETHUSDTWe are slowly suppressing the resistance.As always, we won't retrace to breakout point so try to lower your risk longing under resistance for a breakout.https://www.tradingview.com/x/r47XXgUG/",
AlphaTradeZone,2022-09-27,03:12:19,#BTC/USD✔️https://www.tradingview.com/x/h3V9xwyv/,
AlphaTradeZone,2022-09-27,16:59:30,$BTCUSDT Looking for a range high to short the corn. We've been barely moving last few days and still near the swing low. I think that could be the last HTF drop this year. So waiting for the range high now. No actions yet.  https://www.tradingview.com/x/sBUrag1o/,"['BTCUSDT', 'Looking', 'range', 'high', 'short', 'corn.', 'Weve', 'barely', 'moving', 'last', 'day', 'still', 'near', 'swing', 'low.', 'I', 'think', 'could', 'last', 'HTF', 'drop', 'year.', 'So', 'waiting', 'range', 'high', 'now.', 'No', 'action', 'yet.', 'httpswww.tradingview.comxsBUrag1o']"
AlphaTradeZone,2022-09-28,11:21:06,$MATICUSDT The HTF plan partially played out nut missed resistance and missed support. Instead we got an s/r flip above resistance and imo at least sweep+grey resistance tap would happen.  https://www.tradingview.com/x/NNfAQD0F/,"['MATICUSDT', 'The', 'HTF', 'plan', 'partially', 'played', 'nut', 'missed', 'resistance', 'missed', 'support.', 'Instead', 'got', 'sr', 'flip', 'resistance', 'imo', 'least', 'sweepgrey', 'resistance', 'tap', 'would', 'happen.', 'httpswww.tradingview.comxNNfAQD0F']"
AlphaTradeZone,2022-09-30,18:26:22,$BTCUSDT Nice one. Waiting for a range high test to get into short to range low.  https://www.tradingview.com/x/xbLS8Ikx/,"['BTCUSDT', 'Nice', 'one.', 'Waiting', 'range', 'high', 'test', 'get', 'short', 'range', 'low.', 'httpswww.tradingview.comxxbLS8Ikx']"
AlphaTradeZone,2022-10-01,19:33:28,$ETHUSDTNothing changed. Still below daily supply and all these buybacks are not producing continuation. Still betting for a downside.https://www.tradingview.com/x/Z0ipliv4/,
AlphaTradeZone,2022-10-03,16:36:02,"Do not trade right now, this micro-flat is a deposit killer. Postponing all analysis and waiting for a clear signs for any direction. This week is huge for trad markets due to a lot of news and meetings in EU.Today, 22:10 FOMC meeting (not that one that impacts market a lot). It should be a start of a good trend (at least hourly).","['Do', 'trade', 'right', 'now', 'micro-flat', 'deposit', 'killer.', 'Postponing', 'analysis', 'waiting', 'clear', 'sign', 'direction.', 'This', 'week', 'huge', 'trad', 'market', 'due', 'lot', 'news', 'meeting', 'EU.Today', '2210', 'FOMC', 'meeting', 'not', 'one', 'impact', 'market', 'lot.', 'It', 'start', 'good', 'trend', 'at', 'least', 'hourly.']"
AlphaTradeZone,2022-10-04,18:31:17,$ETHUSDT Nothing changed. Still below daily supply and all these buybacks are not producing continuation. Still betting for a downside.  https://www.tradingview.com/x/Z0ipliv4/,
AlphaTradeZone,2022-10-05,16:18:20,"$ETHUSDT Finally, we got some direction for this week. Willing to buy some ETH at 4h demand and will be looking for sells at 1d supply. Easy as it is.  https://www.tradingview.com/x/D76dxK4y/",
AlphaTradeZone,2022-10-06,08:37:30,$ETHUSDT Safe to say it's filled. Let's go!   https://www.tradingview.com/x/kOpad8AF/,
AlphaTradeZone,2022-10-06,16:51:39,#ATOM/USDTdoing nicely immediately after entry. holding the rest for higher tp✔️https://www.tradingview.com/x/FJ1BGn9i/,"['ATOMUSDTdoing', 'nicely', 'immediately', 'entry.', 'holding', 'rest', 'higher', 'tp✔️httpswww.tradingview.comxFJ1BGn9i']"
AlphaTradeZone,2022-10-07,10:56:32,Today is non farm payrolls. In 1 hour 34 minutes. Prepare your stops to bep. Volatility is coming.,"['Today', 'non', 'farm', 'payrolls.', 'In', '1', 'hour', '34', 'minutes.', 'Prepare', 'stop', 'bep.', 'Volatility', 'coming.']"
AlphaTradeZone,2022-10-07,19:29:16,"$ETHUSDT More likely we are heading down on hourly tf. Just to get to inducement and then we can continue going up.  Anyway, replace stops to breakeven or small profit above your entry. Free trade, no risk.  https://www.tradingview.com/x/5CfAY94F/",
AlphaTradeZone,2022-10-08,17:59:40,$XMRUSDTHTF plan is to short 1d supply (blue area) since it's an extremum supply. BTC looks alike finished it's upside for now and more likely we can get a new low before going bullish.https://www.tradingview.com/x/UgEKVFkK/,"['XMRUSDTHTF', 'plan', 'short', '1d', 'supply', 'blue', 'area', 'since', 'extremum', 'supply.', 'BTC', 'look', 'alike', 'finished', 'upside', 'likely', 'get', 'new', 'low', 'going', 'bullish.httpswww.tradingview.comxUgEKVFkK']"
AlphaTradeZone,2022-10-08,17:59:50,$MATICUSDTThe same as XMR. Will be focusing HTF supply (blue area).https://www.tradingview.com/x/jis77zv2/,"['MATICUSDTThe', 'XMR.', 'Will', 'focusing', 'HTF', 'supply', 'blue', 'area.httpswww.tradingview.comxjis77zv2']"
AlphaTradeZone,2022-10-10,14:41:02,ByBit USDT#BIT/USDT All take-profit targets achieved 😎Profit: 20.4104% 📈Period: 1 Hours 5 Minutes ⏰,
AlphaTradeZone,2022-10-10,14:41:10,#BIT/USD😱🎯✔️⭐️https://www.tradingview.com/x/FnjcSF8G/,
AlphaTradeZone,2022-10-10,15:05:19,#SPXSP500 under 3640 is signalling weakness and bearish continuation. Close below this key level will likely lead to further decline.next downside target is 3500https://www.tradingview.com/x/za7O8TYu/,"['SPXSP500', '3640', 'signalling', 'weakness', 'bearish', 'continuation.', 'Close', 'key', 'level', 'likely', 'lead', 'decline.next', 'downside', 'target', '3500httpswww.tradingview.comxza7O8TYu']"
AlphaTradeZone,2022-10-10,18:21:24,$ETHUSDT No follow up after taking out an inducement. Closed half at profit and the rest in bep. Waiting for the next setup to appear.  https://www.tradingview.com/x/bA9RUu7l/,
AlphaTradeZone,2022-10-12,18:59:23,$BTCUSDTWaiting for the range high to short. But I feel like inducement will be taken first. Acting accordingly.https://www.tradingview.com/x/QZVMkwCb/,"['BTCUSDTWaiting', 'range', 'high', 'short.', 'But', 'I', 'feel', 'like', 'inducement', 'taken', 'first.', 'Acting', 'accordingly.httpswww.tradingview.comxQZVMkwCb']"
AlphaTradeZone,2022-10-13,11:24:16,ByBit#ETH/USD Take-Profit target 1 ✅Profit: 235.8491% 📈Period: 2 Hours 50 Minutes ⏰,
AlphaTradeZone,2022-10-13,12:58:03,⭐️ ATZ Premium ⭐️Meanwhile guys in our Premium printing money more than the FEDWant to join too?Visit: https://dashboard.alphatradezone.com,
AlphaTradeZone,2022-10-13,18:46:51,$ETHUSDT Let's wait for the price to come to an inducement and we can short to the 1h demand.  https://www.tradingview.com/x/pSSYrFgc/,
